Match_ID,Team 1,Team 2,Ground,Match Date,Winner,Host_Country,Venue_Team1,Venue_Team2,Innings_Team1,Innings_Team2,Winning_Innings
ODI # 2537,Netherlands,South Africa,Basseterre,2007-03-16 00:00:00,South Africa,West Indies,Neutral,Neutral,Second,First,1st
ODI # 2538,Bangladesh,India,Port of Spain,2007-03-17 00:00:00,Bangladesh,West Indies,Neutral,Neutral,Second,First,2nd
ODI # 2539,Ireland,Pakistan,Kingston,2007-03-17 00:00:00,Ireland,West Indies,Neutral,Neutral,Second,First,2nd
ODI # 2540,Australia,Netherlands,Basseterre,2007-03-18 00:00:00,Australia,West Indies,Neutral,Neutral,First,Second,1st
ODI # 2541,Canada,England,Gros Islet,2007-03-18 00:00:00,England,West Indies,Neutral,Neutral,Second,First,1st
ODI # 2542,Bermuda,India,Port of Spain,2007-03-19 00:00:00,India,West Indies,Neutral,Neutral,Second,First,1st
ODI # 2543,West Indies,Zimbabwe,Kingston,2007-03-19 00:00:00,West Indies,West Indies,Home,Away,Second,First,2nd
ODI # 2544,Kenya,New Zealand,Gros Islet,2007-03-20 00:00:00,New Zealand,West Indies,Neutral,Neutral,Second,First,1st
ODI # 2545,Scotland,South Africa,Basseterre,2007-03-20 00:00:00,South Africa,West Indies,Neutral,Neutral,First,Second,2nd
ODI # 2546,Bangladesh,Sri Lanka,Port of Spain,2007-03-21 00:00:00,Sri Lanka,West Indies,Neutral,Neutral,Second,First,1st
ODI # 2547,Pakistan,Zimbabwe,Kingston,2007-03-21 00:00:00,Pakistan,West Indies,Neutral,Neutral,First,Second,1st
ODI # 2548,Canada,New Zealand,Gros Islet,2007-03-22 00:00:00,New Zealand,West Indies,Neutral,Neutral,Second,First,1st
ODI # 2549,Netherlands,Scotland,Basseterre,2007-03-22 00:00:00,Netherlands,West Indies,Neutral,Neutral,Second,First,2nd
ODI # 2550,India,Sri Lanka,Port of Spain,2007-03-23 00:00:00,Sri Lanka,West Indies,Neutral,Neutral,Second,First,1st
ODI # 2551,West Indies,Ireland,Kingston,2007-03-23 00:00:00,West Indies,West Indies,Home,Away,Second,First,2nd
ODI # 2552,Australia,South Africa,Basseterre,2007-03-24 00:00:00,Australia,West Indies,Neutral,Neutral,First,Second,1st
ODI # 2553,England,Kenya,Gros Islet,2007-03-24 00:00:00,England,West Indies,Neutral,Neutral,Second,First,2nd
ODI # 2554,Bangladesh,Bermuda,Port of Spain,2007-03-25 00:00:00,Bangladesh,West Indies,Neutral,Neutral,Second,First,2nd
ODI # 2555,West Indies,Australia,North Sound,2028-03-27 20:07:00,Australia,West Indies,Home,Away,Second,First,1st
ODI # 2556,South Africa,Sri Lanka,Providence,2007-03-28 00:00:00,South Africa,West Indies,Neutral,Neutral,Second,First,2nd
ODI # 2557,West Indies,New Zealand,North Sound,2007-03-29 00:00:00,New Zealand,West Indies,Home,Away,First,Second,2nd
ODI # 2558,England,Ireland,Providence,2007-03-30 00:00:00,England,West Indies,Neutral,Neutral,First,Second,1st
ODI # 2559,Australia,Bangladesh,North Sound,2007-03-31 00:00:00,Australia,West Indies,Neutral,Neutral,Second,First,2nd
ODI # 2560,West Indies,Sri Lanka,Providence,2007-04-01 00:00:00,Sri Lanka,West Indies,Home,Away,Second,First,1st
ODI # 2561,Bangladesh,New Zealand,North Sound,2007-04-02 00:00:00,New Zealand,West Indies,Neutral,Neutral,First,Second,2nd
ODI # 2562,Ireland,South Africa,Providence,2007-04-03 00:00:00,South Africa,West Indies,Neutral,Neutral,First,Second,2nd
ODI # 2563,England,Sri Lanka,North Sound,2007-04-04 00:00:00,Sri Lanka,West Indies,Neutral,Neutral,Second,First,1st
ODI # 2564,Bangladesh,South Africa,Providence,2007-04-07 00:00:00,Bangladesh,West Indies,Neutral,Neutral,First,Second,1st
ODI # 2565,Australia,England,North Sound,2007-04-08 00:00:00,Australia,West Indies,Neutral,Neutral,Second,First,2nd
ODI # 2566,Ireland,New Zealand,Providence,2007-04-09 00:00:00,New Zealand,West Indies,Neutral,Neutral,Second,First,1st
ODI # 2567,West Indies,South Africa,St George's,2007-04-10 00:00:00,South Africa,West Indies,Home,Away,Second,First,1st
ODI # 2568,Bangladesh,England,Bridgetown,2007-04-11 00:00:00,England,West Indies,Neutral,Neutral,First,Second,2nd
ODI # 2569,New Zealand,Sri Lanka,St George's,2007-04-12 00:00:00,Sri Lanka,West Indies,Neutral,Neutral,First,Second,2nd
ODI # 2570,Australia,Ireland,Bridgetown,2007-04-13 00:00:00,Australia,West Indies,Neutral,Neutral,Second,First,2nd
ODI # 2571,New Zealand,South Africa,St George's,2007-04-14 00:00:00,New Zealand,West Indies,Neutral,Neutral,Second,First,2nd
ODI # 2572,Bangladesh,Ireland,Bridgetown,2007-04-15 00:00:00,Ireland,West Indies,Neutral,Neutral,Second,First,1st
ODI # 2573,Australia,Sri Lanka,St George's,2007-04-16 00:00:00,Australia,West Indies,Neutral,Neutral,Second,First,2nd
ODI # 2574,England,South Africa,Bridgetown,2007-04-17 00:00:00,South Africa,West Indies,Neutral,Neutral,First,Second,2nd
ODI # 2575,Ireland,Sri Lanka,St George's,2007-04-18 00:00:00,Sri Lanka,West Indies,Neutral,Neutral,First,Second,2nd
ODI # 2576,West Indies,Bangladesh,Bridgetown,2007-04-19 00:00:00,West Indies,West Indies,Home,Away,First,Second,1st
ODI # 2577,Australia,New Zealand,St George's,2007-04-20 00:00:00,Australia,West Indies,Neutral,Neutral,First,Second,1st
ODI # 2578,West Indies,England,Bridgetown,2007-04-21 00:00:00,England,West Indies,Home,Away,First,Second,2nd
ODI # 2579,New Zealand,Sri Lanka,Kingston,2007-04-24 00:00:00,Sri Lanka,West Indies,Neutral,Neutral,Second,First,1st
ODI # 2580,Australia,South Africa,Gros Islet,2007-04-25 00:00:00,Australia,West Indies,Neutral,Neutral,Second,First,2nd
ODI # 2581,Australia,Sri Lanka,Bridgetown,2007-04-28 00:00:00,Australia,West Indies,Neutral,Neutral,First,Second,1st
ODI # 2582,Bangladesh,India,Dhaka,2007-05-10 00:00:00,India,Bangladesh,Home,Away,First,Second,2nd
ODI # 2583,Bangladesh,India,Dhaka,2007-05-12 00:00:00,India,Bangladesh,Home,Away,Second,First,1st
ODI # 2584,Pakistan,Sri Lanka,Abu Dhabi,2007-05-18 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 2585,Pakistan,Sri Lanka,Abu Dhabi,2007-05-20 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,First,Second,1st
ODI # 2586,Pakistan,Sri Lanka,Abu Dhabi,2007-05-22 00:00:00,Sri Lanka,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 2590,Ireland,India,Belfast,2007-06-23 00:00:00,India,Ireland,Home,Away,First,Second,2nd
ODI # 2591,Ireland,South Africa,Belfast,2007-06-24 00:00:00,South Africa,Ireland,Home,Away,Second,First,1st
ODI # 2592,India,South Africa,Belfast,2007-06-26 00:00:00,South Africa,Ireland,Neutral,Neutral,First,Second,2nd
ODI # 2593,India,South Africa,Belfast,2007-06-29 00:00:00,India,Ireland,Neutral,Neutral,Second,First,2nd
ODI # 2594,England,West Indies,Lord's,2007-07-01 00:00:00,England,England,Home,Away,First,Second,1st
ODI # 2595,India,South Africa,Belfast,2007-07-01 00:00:00,India,Ireland,Neutral,Neutral,Second,First,2nd
ODI # 2596,Canada,Netherlands,Toronto,2007-07-03 00:00:00,Netherlands,Canada,Home,Away,Second,First,1st
ODI # 2597,England,West Indies,Birmingham,2007-07-04 00:00:00,West Indies,England,Home,Away,Second,First,1st
ODI # 2598,England,West Indies,Nottingham,2007-07-07 00:00:00,West Indies,England,Home,Away,Second,First,1st
ODI # 2599,Netherlands,West Indies,Dublin,2007-07-10 00:00:00,West Indies,Ireland,Neutral,Neutral,First,Second,2nd
ODI # 2600,Ireland,Netherlands,Belfast,2007-07-11 00:00:00,Ireland,Ireland,Home,Away,First,Second,1st
ODI # 2601,Scotland,West Indies,Dublin,2007-07-12 00:00:00,West Indies,Ireland,Neutral,Neutral,First,Second,2nd
ODI # 2604,Ireland,Scotland,Belfast,2007-07-15 00:00:00,Ireland,Ireland,Home,Away,First,Second,1st
ODI # 2605,Sri Lanka,Bangladesh,Colombo,2007-07-20 00:00:00,Sri Lanka,Sri Lanka,Home,Away,First,Second,1st
ODI # 2606,Sri Lanka,Bangladesh,Colombo,2007-07-23 00:00:00,Sri Lanka,Sri Lanka,Home,Away,Second,First,2nd
ODI # 2607,Sri Lanka,Bangladesh,Colombo,2007-07-25 00:00:00,Sri Lanka,Sri Lanka,Home,Away,First,Second,1st
ODI # 2608,Scotland,India,Glasgow,2007-08-16 00:00:00,India,Scotland,Home,Away,First,Second,2nd
ODI # 2609,Netherlands,Bermuda,Rotterdam,2007-08-18 00:00:00,Netherlands,Netherlands,Home,Away,First,Second,1st
ODI # 2610,Netherlands,Bermuda,Rotterdam,2007-08-20 00:00:00,Netherlands,Netherlands,Home,Away,Second,First,2nd
ODI # 2611,England,India,Southampton,2007-08-21 00:00:00,England,England,Home,Away,First,Second,1st
ODI # 2612,Zimbabwe,South Africa,Bulawayo,2007-08-22 00:00:00,South Africa,Zimbabwe,Home,Away,First,Second,2nd
ODI # 2613,England,India,Bristol,2007-08-24 00:00:00,India,England,Home,Away,Second,First,1st
ODI # 2614,Zimbabwe,South Africa,Harare,2007-08-25 00:00:00,South Africa,Zimbabwe,Home,Away,First,Second,2nd
ODI # 2615,Zimbabwe,South Africa,Harare,2007-08-26 00:00:00,South Africa,Zimbabwe,Home,Away,Second,First,1st
ODI # 2616,England,India,Birmingham,2007-08-27 00:00:00,England,England,Home,Away,First,Second,1st
ODI # 2617,England,India,Manchester,2007-08-30 00:00:00,England,England,Home,Away,Second,First,2nd
ODI # 2618,England,India,Leeds,2007-09-02 00:00:00,India,England,Home,Away,Second,First,1st
ODI # 2619,England,India,The Oval,2007-09-05 00:00:00,India,England,Home,Away,First,Second,2nd
ODI # 2620,England,India,Lord's,2007-09-08 00:00:00,England,England,Home,Away,Second,First,2nd
ODI # 2622,Sri Lanka,England,Dambulla,2007-10-01 00:00:00,Sri Lanka,Sri Lanka,Home,Away,First,Second,1st
ODI # 2623,India,Australia,Kochi,2007-10-02 00:00:00,Australia,India,Home,Away,Second,First,1st
ODI # 2624,Sri Lanka,England,Dambulla,2007-10-04 00:00:00,England,Sri Lanka,Home,Away,Second,First,1st
ODI # 2625,India,Australia,Hyderabad,2007-10-05 00:00:00,Australia,India,Home,Away,Second,First,1st
ODI # 2626,Sri Lanka,England,Dambulla,2007-10-07 00:00:00,England,Sri Lanka,Home,Away,First,Second,2nd
ODI # 2627,India,Australia,Chandigarh,2007-10-08 00:00:00,India,India,Home,Away,First,Second,1st
ODI # 2628,Sri Lanka,England,Colombo,2007-10-10 00:00:00,England,Sri Lanka,Home,Away,First,Second,2nd
ODI # 2629,India,Australia,Vadodara,2007-10-11 00:00:00,Australia,India,Home,Away,First,Second,2nd
ODI # 2630,Sri Lanka,England,Colombo,2007-10-13 00:00:00,Sri Lanka,Sri Lanka,Home,Away,First,Second,1st
ODI # 2631,India,Australia,Nagpur,2007-10-14 00:00:00,Australia,India,Home,Away,Second,First,1st
ODI # 2632,India,Australia,Mumbai,2007-10-17 00:00:00,India,India,Home,Away,Second,First,2nd
ODI # 2633,Pakistan,South Africa,Lahore,2007-10-18 00:00:00,South Africa,Pakistan,Home,Away,Second,First,1st
ODI # 2634,Kenya,Canada,Nairobi,2007-10-18 00:00:00,Kenya,Kenya,Home,Away,Second,First,2nd
ODI # 2635,Pakistan,South Africa,Lahore,2007-10-20 00:00:00,Pakistan,Pakistan,Home,Away,First,Second,1st
ODI # 2636,Kenya,Canada,Nairobi,2007-10-20 00:00:00,Kenya,Kenya,Home,Away,Second,First,2nd
ODI # 2637,Pakistan,South Africa,Faisalabad,2007-10-23 00:00:00,Pakistan,Pakistan,Home,Away,Second,First,2nd
ODI # 2638,Kenya,Bermuda,Nairobi,2007-10-25 00:00:00,Kenya,Kenya,Home,Away,Second,First,2nd
ODI # 2639,Pakistan,South Africa,Multan,2007-10-26 00:00:00,South Africa,Pakistan,Home,Away,First,Second,2nd
ODI # 2640,Kenya,Bermuda,Nairobi,2007-10-27 00:00:00,Kenya,Kenya,Home,Away,Second,First,2nd
ODI # 2641,Kenya,Bermuda,Nairobi,2007-10-28 00:00:00,Kenya,Kenya,Home,Away,Second,First,2nd
ODI # 2642,Pakistan,South Africa,Lahore,2007-10-29 00:00:00,South Africa,Pakistan,Home,Away,Second,First,1st
ODI # 2643,India,Pakistan,Guwahati,2007-11-05 00:00:00,India,India,Home,Away,Second,First,2nd
ODI # 2644,India,Pakistan,Mohali,2007-11-08 00:00:00,Pakistan,Unknown,Neutral,Neutral,First,Second,2nd
ODI # 2645,India,Pakistan,Kanpur,2007-11-11 00:00:00,India,India,Home,Away,First,Second,1st
ODI # 2646,India,Pakistan,Gwalior,2007-11-15 00:00:00,India,India,Home,Away,Second,First,2nd
ODI # 2647,India,Pakistan,Jaipur,2007-11-18 00:00:00,Pakistan,India,Home,Away,Second,First,1st
ODI # 2648,South Africa,New Zealand,Durban,2007-11-25 00:00:00,South Africa,South Africa,Home,Away,Second,First,2nd
ODI # 2649,Zimbabwe,West Indies,Harare,2007-11-30 00:00:00,Zimbabwe,Zimbabwe,Home,Away,First,Second,1st
ODI # 2650,South Africa,New Zealand,Port Elizabeth,2007-11-30 00:00:00,New Zealand,South Africa,Home,Away,First,Second,2nd
ODI # 2651,Zimbabwe,West Indies,Harare,2007-12-02 00:00:00,West Indies,Zimbabwe,Home,Away,Second,First,1st
ODI # 2652,South Africa,New Zealand,Cape Town,2007-12-02 00:00:00,South Africa,South Africa,Home,Away,Second,First,2nd
ODI # 2653,Zimbabwe,West Indies,Harare,2007-12-04 00:00:00,West Indies,Zimbabwe,Home,Away,First,Second,2nd
ODI # 2654,Zimbabwe,West Indies,Bulawayo,2007-12-07 00:00:00,West Indies,Zimbabwe,Home,Away,First,Second,2nd
ODI # 2655,Australia,New Zealand,Adelaide,2007-12-14 00:00:00,Australia,Australia,Home,Away,Second,First,2nd
ODI # 2657,Australia,New Zealand,Hobart,2007-12-20 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 2658,New Zealand,Bangladesh,Auckland,2007-12-26 00:00:00,New Zealand,New Zealand,Home,Away,Second,First,2nd
ODI # 2659,New Zealand,Bangladesh,Napier,2007-12-28 00:00:00,New Zealand,New Zealand,Home,Away,First,Second,1st
ODI # 2660,New Zealand,Bangladesh,Queenstown,2007-12-31 00:00:00,New Zealand,New Zealand,Home,Away,Second,First,2nd
ODI # 2661,South Africa,West Indies,Centurion,2008-01-20 00:00:00,South Africa,South Africa,Home,Away,Second,First,2nd
ODI # 2662,Pakistan,Zimbabwe,Karachi,2008-01-21 00:00:00,Pakistan,Pakistan,Home,Away,First,Second,1st
ODI # 2663,Pakistan,Zimbabwe,Hyderabad,2008-01-24 00:00:00,Pakistan,India,Neutral,Neutral,Second,First,2nd
ODI # 2664,South Africa,West Indies,Cape Town,2008-01-25 00:00:00,South Africa,South Africa,Home,Away,First,Second,1st
ODI # 2665,Pakistan,Zimbabwe,Multan,2008-01-27 00:00:00,Pakistan,Pakistan,Home,Away,First,Second,1st
ODI # 2666,South Africa,West Indies,Port Elizabeth,2008-01-27 00:00:00,South Africa,South Africa,Home,Away,Second,First,2nd
ODI # 2667,Pakistan,Zimbabwe,Faisalabad,2008-01-30 00:00:00,Pakistan,Pakistan,Home,Away,Second,First,2nd
ODI # 2668,South Africa,West Indies,Durban,2008-02-01 00:00:00,South Africa,South Africa,Home,Away,Second,First,2nd
ODI # 2669,Pakistan,Zimbabwe,Sheikhupura,2008-02-02 00:00:00,Pakistan,Pakistan,Home,Away,Second,First,2nd
ODI # 2671,South Africa,West Indies,Johannesburg,2008-02-03 00:00:00,South Africa,South Africa,Home,Away,Second,First,2nd
ODI # 2673,Australia,Sri Lanka,Sydney,2008-02-08 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 2674,New Zealand,England,Wellington,2008-02-09 00:00:00,New Zealand,New Zealand,Home,Away,Second,First,2nd
ODI # 2675,Australia,India,Melbourne,2008-02-10 00:00:00,India,Australia,Home,Away,First,Second,2nd
ODI # 2676,India,Sri Lanka,Canberra,2008-02-12 00:00:00,Sri Lanka,Australia,Neutral,Neutral,First,Second,2nd
ODI # 2677,New Zealand,England,Hamilton,2008-02-12 00:00:00,New Zealand,New Zealand,Home,Away,Second,First,2nd
ODI # 2678,New Zealand,England,Auckland,2008-02-15 00:00:00,England,New Zealand,Home,Away,First,Second,2nd
ODI # 2679,Australia,Sri Lanka,Perth,2008-02-15 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 2680,Australia,India,Adelaide,2008-02-17 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 2681,India,Sri Lanka,Adelaide,2008-02-19 00:00:00,India,Australia,Neutral,Neutral,Second,First,2nd
ODI # 2683,Australia,Sri Lanka,Melbourne,2008-02-22 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 2684,New Zealand,England,Christchurch,2008-02-23 00:00:00,New Zealand,New Zealand,Home,Away,First,Second,1st
ODI # 2685,Australia,India,Sydney,2008-02-24 00:00:00,Australia,Australia,Home,Away,First,Second,1st
ODI # 2686,India,Sri Lanka,Hobart,2008-02-26 00:00:00,India,Australia,Neutral,Neutral,Second,First,2nd
ODI # 2687,Australia,Sri Lanka,Melbourne,2008-02-29 00:00:00,Sri Lanka,Australia,Home,Away,Second,First,1st
ODI # 2688,Australia,India,Sydney,2008-03-02 00:00:00,India,Australia,Home,Away,First,Second,2nd
ODI # 2689,Australia,India,Brisbane,2008-03-04 00:00:00,India,Australia,Home,Away,Second,First,1st
ODI # 2690,Bangladesh,South Africa,Chittagong,2008-03-09 00:00:00,South Africa,Bangladesh,Home,Away,First,Second,2nd
ODI # 2691,Bangladesh,South Africa,Dhaka,2008-03-12 00:00:00,South Africa,Bangladesh,Home,Away,First,Second,2nd
ODI # 2692,Bangladesh,South Africa,Dhaka,2008-03-14 00:00:00,South Africa,Bangladesh,Home,Away,First,Second,2nd
ODI # 2693,Bangladesh,Ireland,Dhaka,2008-03-18 00:00:00,Bangladesh,Bangladesh,Home,Away,Second,First,2nd
ODI # 2694,Bangladesh,Ireland,Dhaka,2008-03-20 00:00:00,Bangladesh,Bangladesh,Home,Away,First,Second,1st
ODI # 2695,Bangladesh,Ireland,Dhaka,2008-03-22 00:00:00,Bangladesh,Bangladesh,Home,Away,First,Second,1st
ODI # 2696,Pakistan,Bangladesh,Lahore,2008-04-08 00:00:00,Pakistan,Pakistan,Home,Away,First,Second,1st
ODI # 2697,West Indies,Sri Lanka,Port of Spain,2008-04-10 00:00:00,West Indies,West Indies,Home,Away,Second,First,2nd
ODI # 2698,Pakistan,Bangladesh,Faisalabad,2008-04-11 00:00:00,Pakistan,Pakistan,Home,Away,Second,First,2nd
ODI # 2699,West Indies,Sri Lanka,Port of Spain,2008-04-12 00:00:00,West Indies,West Indies,Home,Away,Second,First,2nd
ODI # 2700,Pakistan,Bangladesh,Lahore,2008-04-13 00:00:00,Pakistan,Pakistan,Home,Away,First,Second,1st
ODI # 2702,Pakistan,Bangladesh,Multan,2008-04-16 00:00:00,Pakistan,Pakistan,Home,Away,Second,First,2nd
ODI # 2703,Pakistan,Bangladesh,Karachi,2008-04-19 00:00:00,Pakistan,Pakistan,Home,Away,First,Second,1st
ODI # 2704,Bangladesh,Pakistan,Dhaka,2008-06-08 00:00:00,Pakistan,Bangladesh,Home,Away,Second,First,1st
ODI # 2705,India,Pakistan,Dhaka,2008-06-10 00:00:00,India,Bangladesh,Neutral,Neutral,First,Second,1st
ODI # 2706,Bangladesh,India,Dhaka,2008-06-12 00:00:00,India,Bangladesh,Home,Away,First,Second,2nd
ODI # 2707,India,Pakistan,Dhaka,2008-06-14 00:00:00,Pakistan,Bangladesh,Neutral,Neutral,Second,First,1st
ODI # 2708,England,New Zealand,Chester,2008-06-15 00:00:00,England,England,Home,Away,First,Second,1st
ODI # 2710,England,New Zealand,Bristol,2008-06-21 00:00:00,New Zealand,England,Home,Away,Second,First,1st
ODI # 2711,Bangladesh,U.A.E.,Lahore,2008-06-24 00:00:00,Bangladesh,Pakistan,Neutral,Neutral,First,Second,1st
ODI # 2712,Pakistan,Hong Kong,Karachi,2008-06-24 00:00:00,Pakistan,Pakistan,Home,Away,First,Second,1st
ODI # 2713,West Indies,Australia,Kingstown,2008-06-24 00:00:00,Australia,West Indies,Home,Away,Second,First,1st
ODI # 2715,Bangladesh,Sri Lanka,Lahore,2008-06-25 00:00:00,Sri Lanka,Pakistan,Neutral,Neutral,Second,First,1st
ODI # 2716,Hong Kong,India,Karachi,2008-06-25 00:00:00,India,Pakistan,Neutral,Neutral,Second,First,1st
ODI # 2714,England,New Zealand,The Oval,2008-06-25 00:00:00,New Zealand,England,Home,Away,First,Second,2nd
ODI # 2717,Pakistan,India,Karachi,2008-06-26 00:00:00,India,Pakistan,Home,Away,First,Second,2nd
ODI # 2718,Sri Lanka,U.A.E.,Lahore,2008-06-26 00:00:00,Sri Lanka,Pakistan,Neutral,Neutral,First,Second,1st
ODI # 2719,West Indies,Australia,St George's,2008-06-27 00:00:00,Australia,West Indies,Home,Away,Second,First,1st
ODI # 2720,England,New Zealand,Lord's,2008-06-28 00:00:00,New Zealand,England,Home,Away,Second,First,1st
ODI # 2721,Bangladesh,India,Karachi,2008-06-28 00:00:00,India,Pakistan,Neutral,Neutral,First,Second,2nd
ODI # 2722,Canada,Bermuda,King City,2008-06-28 00:00:00,Bermuda,Canada,Home,Away,First,Second,2nd
ODI # 2723,Pakistan,Sri Lanka,Karachi,2008-06-29 00:00:00,Sri Lanka,Pakistan,Home,Away,Second,First,1st
ODI # 2724,West Indies,Australia,St George's,2008-06-29 00:00:00,Australia,West Indies,Home,Away,First,Second,2nd
ODI # 2725,Canada,Bermuda,King City,2008-06-29 00:00:00,Bermuda,Canada,Home,Away,Second,First,1st
ODI # 2726,Bangladesh,Sri Lanka,Karachi,2008-06-30 00:00:00,Sri Lanka,Pakistan,Neutral,Neutral,Second,First,1st
ODI # 2727,Ireland,New Zealand,Aberdeen,2008-07-01 00:00:00,New Zealand,Scotland,Neutral,Neutral,Second,First,1st
ODI # 2728,Canada,Bermuda,King City,2008-07-01 00:00:00,Canada,Canada,Home,Away,First,Second,1st
ODI # 2729,Scotland,Ireland,Aberdeen,2008-07-02 00:00:00,Scotland,Scotland,Home,Away,Second,First,2nd
ODI # 2730,Pakistan,India,Karachi,2008-07-02 00:00:00,Pakistan,Pakistan,Home,Away,Second,First,2nd
ODI # 2731,Scotland,New Zealand,Aberdeen,2008-07-03 00:00:00,New Zealand,Scotland,Home,Away,First,Second,2nd
ODI # 2732,India,Sri Lanka,Karachi,2008-07-03 00:00:00,India,Pakistan,Neutral,Neutral,Second,First,2nd
ODI # 2733,Pakistan,Bangladesh,Karachi,2008-07-04 00:00:00,Pakistan,Pakistan,Home,Away,Second,First,2nd
ODI # 2734,West Indies,Australia,Basseterre,2008-07-04 00:00:00,Australia,West Indies,Home,Away,Second,First,1st
ODI # 2735,India,Sri Lanka,Karachi,2008-07-06 00:00:00,Sri Lanka,Pakistan,Neutral,Neutral,Second,First,1st
ODI # 2736,West Indies,Australia,Basseterre,2008-07-06 00:00:00,Australia,West Indies,Home,Away,Second,First,1st
ODI # 2737,Ireland,Netherlands,Dublin,2008-07-28 00:00:00,Ireland,Ireland,Home,Away,Second,First,2nd
ODI # 2738,Netherlands,Scotland,Dublin,2008-07-29 00:00:00,Scotland,Ireland,Neutral,Neutral,First,Second,2nd
ODI # 2739,Ireland,Scotland,Dublin,2008-07-31 00:00:00,Ireland,Ireland,Home,Away,Second,First,2nd
ODI # 2740,Netherlands,Bermuda,Amstelveen,2008-08-08 00:00:00,Netherlands,Netherlands,Home,Away,Second,First,2nd
ODI # 2742,Sri Lanka,India,Dambulla,2008-08-18 00:00:00,Sri Lanka,Sri Lanka,Home,Away,Second,First,2nd
ODI # 2744,Canada,Bermuda,King City,2008-08-18 00:00:00,Canada,Canada,Home,Away,First,Second,1st
ODI # 2745,Sri Lanka,India,Dambulla,2008-08-20 00:00:00,India,Sri Lanka,Home,Away,First,Second,2nd
ODI # 2746,Bermuda,West Indies,King City,2008-08-20 00:00:00,West Indies,Canada,Neutral,Neutral,First,Second,2nd
ODI # 2747,Netherlands,Kenya,Rotterdam,2008-08-21 00:00:00,Netherlands,Netherlands,Home,Away,Second,First,2nd
ODI # 2748,England,South Africa,Leeds,2008-08-22 00:00:00,England,England,Home,Away,First,Second,1st
ODI # 2749,Canada,West Indies,King City,2008-08-22 00:00:00,West Indies,Canada,Home,Away,Second,First,1st
ODI # 2750,Sri Lanka,India,Colombo,2008-08-24 00:00:00,India,Sri Lanka,Home,Away,Second,First,1st
